date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:08:54	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_overlay.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_overlay.175.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:54	155017/155017	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-25d89%22	https://www.fundicaofenix.com.br/imagens/informacoes/mancal-04.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/mancal-04.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:54	18998/18998	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-4a36%22	https://www.fundicaofenix.com.br/imagens/informacoes/polia-02.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/polia-02.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:54	20399/20399	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-4faf%22	https://www.fundicaofenix.com.br/imagens/informacoes/polia-03.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/polia-03.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:55	204604/204604	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-31f3c%22	https://www.fundicaofenix.com.br/imagens/informacoes/polia-04.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/polia-04.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:55	6070/6070	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fundicaofenix.com.br/imagens/informacoes/grelha-fornalha-secador-03.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/grelha-fornalha-secador-03.jpg	(from https://www.fundicaofenix.com.br/grelha-fornalha-secador)
11:08:56	13162/13162	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fundicaofenix.com.br/imagens/informacoes/onde-comprar-grelha-fornalha-02.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/onde-comprar-grelha-fornalha-02.jpg	(from https://www.fundicaofenix.com.br/onde-comprar-grelha-fornalha)
11:08:56	13597/13597	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fundicaofenix.com.br/imagens/informacoes/pecas-fundidas-aluminio-03.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/pecas-fundidas-aluminio-03.jpg	(from https://www.fundicaofenix.com.br/pecas-fundidas-aluminio)
11:08:56	13280/13280	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fundicaofenix.com.br/imagens/informacoes/pecas-fundidas-bronze-03.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/pecas-fundidas-bronze-03.jpg	(from https://www.fundicaofenix.com.br/pecas-fundidas-bronze)
11:08:57	13162/13162	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fundicaofenix.com.br/imagens/informacoes/porta-fornalha-preco-01.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/porta-fornalha-preco-01.jpg	(from https://www.fundicaofenix.com.br/porta-fornalha-preco)
11:08:57	6299/6299	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fundicaofenix.com.br/imagens/informacoes/suportes-grelhas-02.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/suportes-grelhas-02.jpg	(from https://www.fundicaofenix.com.br/suportes-grelhas)
11:08:57	1737/1737	URF---	200	added ('OK%20(cached)')	image/gif		https://www.fundicaofenix.com.br/nivo/loading.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/nivo/loading.gif	(from https://www.fundicaofenix.com.br/nivo/nivo-slider.css)
11:08:58	14060/14060	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-04.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-04.jpg	(from https://www.fundicaofenix.com.br/porta--fornalha)
11:08:58	15788/15788	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-08.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-08.jpg	(from https://www.fundicaofenix.com.br/porta--fornalha)
